1016.81,SCROLL,0,-1
1016.82,SCROLL,0,-1
1016.83,SCROLL,0,-1
1016.83,SCROLL,0,-1
1016.84,SCROLL,0,-1
1016.85,SCROLL,0,-1
1016.86,SCROLL,0,-1
1016.87,SCROLL,0,-1
1017.15,SCROLL,0,-1
1017.16,SCROLL,0,-1
1017.16,SCROLL,0,-1
1017.17,SCROLL,0,-1
1017.17,SCROLL,0,-1
1017.18,SCROLL,0,-1
1017.18,SCROLL,0,-1
1017.19,SCROLL,0,-1
1017.49,SCROLL,0,-1
1017.49,SCROLL,0,-1
1017.5,SCROLL,0,-1
1017.5,SCROLL,0,-1
1017.51,SCROLL,0,-1
1017.51,SCROLL,0,-1
1017.52,SCROLL,0,-1
1017.81,SCROLL,0,-1
1017.81,SCROLL,0,-1
1017.82,SCROLL,0,-2
1017.83,SCROLL,0,-1
1017.83,SCROLL,0,-1
1018.11,SCROLL,0,-1
1018.12,SCROLL,0,-1
1018.12,SCROLL,0,-1
1018.13,SCROLL,0,-1
1018.14,SCROLL,0,-1
1018.14,SCROLL,0,-1
1018.15,SCROLL,0,-1
1018.43,SCROLL,0,-1
1018.44,SCROLL,0,-2
1018.44,SCROLL,0,-1
1018.45,SCROLL,0,-1
1018.45,SCROLL,0,-1
1018.46,SCROLL,0,-1
1018.46,SCROLL,0,-1
1018.77,SCROLL,0,-1
1018.78,SCROLL,0,-1
1018.78,SCROLL,0,-1
1018.79,SCROLL,0,-1
1018.79,SCROLL,0,-1
1018.8,SCROLL,0,-1
1019.07,SCROLL,0,-1
1019.08,SCROLL,0,-1
1019.09,SCROLL,0,-1
1019.09,SCROLL,0,-1
1019.1,SCROLL,0,-1
1019.1,SCROLL,0,-1
1019.11,SCROLL,0,-2
1020.0,CLICK,-700,1228
1021.52,CLICK,-1823,428
1025.55,SCROLL,0,-1
1025.57,SCROLL,0,-1
1025.58,SCROLL,0,-1
1025.59,SCROLL,0,-1
1025.59,SCROLL,0,-1
1025.6,SCROLL,0,-1
1025.61,SCROLL,0,-1
1025.61,SCROLL,0,-1
1026.0,SCROLL,0,-1
1026.0,SCROLL,0,-1
1026.01,SCROLL,0,-1
1026.02,SCROLL,0,-1
1026.02,SCROLL,0,-1
1026.03,SCROLL,0,-1
1026.03,SCROLL,0,-1
1026.04,SCROLL,0,-1
1027.69,SCROLL,0,1
1027.71,SCROLL,0,1
1027.71,SCROLL,0,1
1027.73,SCROLL,0,1
1027.75,SCROLL,0,1
1028.49,SCROLL,0,1
1028.5,SCROLL,0,1
1028.52,SCROLL,0,1
1028.53,SCROLL,0,1
1028.57,SCROLL,0,1
1028.84,SCROLL,0,1
1028.85,SCROLL,0,1
1028.86,SCROLL,0,1
1029.11,SCROLL,0,-1
1029.12,SCROLL,0,-1
1029.13,SCROLL,0,-1
1029.13,SCROLL,0,-1
1029.14,SCROLL,0,-1
1029.15,SCROLL,0,-1
1029.43,SCROLL,0,-1
1029.43,SCROLL,0,-1
1029.44,SCROLL,0,-1
1029.44,SCROLL,0,-1
1029.45,SCROLL,0,-1
1029.46,SCROLL,0,-1
1029.77,SCROLL,0,-1
1029.78,SCROLL,0,-1
1029.79,SCROLL,0,-1
1029.8,SCROLL,0,-1
1029.81,SCROLL,0,-1
1029.82,SCROLL,0,-1
1030.21,CLICK,-943,1233
1030.54,SCROLL,0,-1
1030.55,SCROLL,0,-1
1030.56,SCROLL,0,-1
1030.57,SCROLL,0,-1
1030.57,SCROLL,0,-1
1030.58,SCROLL,0,-1
1030.59,SCROLL,0,-1
1030.88,SCROLL,0,-1
1030.89,SCROLL,0,-1
1030.9,SCROLL,0,-1
1030.91,SCROLL,0,-1
1030.91,SCROLL,0,-1
1030.92,SCROLL,0,-1
1030.93,SCROLL,0,-1
1031.35,CLICK,-863,1234
1151.6,CLICK,1733,1262
1152.63,CLICK,1737,1270
1163.54,CLICK,2658,543
1165.58,CLICK,2661,519
1168.42,SCROLL,0,-1
1168.44,SCROLL,0,-1
1168.45,SCROLL,0,-1
1168.47,SCROLL,0,-1
1168.5,SCROLL,0,-1
1176.37,CLICK,1693,26
1179.45,SCROLL,0,-1
1179.49,SCROLL,0,-1
1181.68,SCROLL,0,1
1181.69,SCROLL,0,1
1181.71,SCROLL,0,1
1182.09,SCROLL,0,1
1182.1,SCROLL,0,1
1182.12,SCROLL,0,1
1182.14,SCROLL,0,1
1182.58,SCROLL,0,1
1182.59,SCROLL,0,1
1182.6,SCROLL,0,1
1182.61,SCROLL,0,1
1183.56,SCROLL,0,1
1183.57,SCROLL,0,1
1183.61,SCROLL,0,1
1184.49,SCROLL,0,1
1184.51,SCROLL,0,1
1185.73,CLICK,1910,206
1186.42,CLICK,1888,202
1187.01,CLICK,1849,185
1188.34,CLICK,1949,617
1192.41,CLICK,1616,530
1193.3,CLICK,2335,518
1196.22,CLICK,2841,1376
